uri	rel	start	end	start_en	end_en	label
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/魚の目	/c/ja/黄み	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/魚の目	/c/ja/黄	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/玉蜀黍	/c/ja/黄色い	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/コーン	/c/ja/黄色い	/c/en/corn	/c/en/yellow	3
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/南蛮黍	/c/ja/黄味	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/南蛮黍	/c/ja/黄色	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/南蛮黍	/c/ja/黄色い	/c/en/corn	/c/en/yellow	2
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/コーン	/c/ja/黄味	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イエロー	/c/ja/胝	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロウ	/c/ja/胝	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロウ	/c/ja/胼胝	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロー	/c/ja/底豆	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロー	/c/ja/南蛮黍	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/穀物	/c/ja/黄味	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/穀物	/c/ja/黄色	/c/en/corn	/c/en/yellow	3
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/メイズ	/c/ja/鬱金色	/c/en/corn	/c/en/yellow	3
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/メイズ	/c/ja/黄	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/メイズ	/c/ja/黄み	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/メイズ	/c/ja/黄味	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/米麦	/c/ja/黄色い	/c/en/corn	/c/en/yellow	3
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/米麦	/c/ja/黄色	/c/en/corn	/c/en/yellow	3
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/メイズ	/c/ja/黄色	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/メイズ	/c/ja/黄色い	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/米麦	/c/ja/黄味	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/米麦	/c/ja/黄み	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/米麦	/c/ja/黄	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/米麦	/c/ja/鬱金色	/c/en/corn	/c/en/yellow	3
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロウ	/c/ja/コーン	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロー	/c/ja/メイズ	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロウ	/c/ja/肉刺	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/穀物	/c/ja/黄色い	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イエロー	/c/ja/穀物	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/コーン	/c/ja/黄	/c/en/corn	/c/en/yellow	2
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロー	/c/ja/コーン	/c/en/corn	/c/en/yellow	3
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロウ	/c/ja/鶏眼	/c/en/corn	/c/en/yellow	4
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロウ	/c/ja/魚の目	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/corn/,/c/en/yellow/]	/r/RelatedTo	/c/ja/イェロウ	/c/ja/荳	/c/en/corn	/c/en/yellow	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕ご飯	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕ご飯	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕ご飯	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/午餐	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/午餐	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕ご飯	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕ご飯	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/午餐	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/午餐	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/夕ご飯	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/午餐	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/午餐	/c/ja/図版	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/晩ご飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/夜飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/夜ご飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/晩餐	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/夜ごはん	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/膳部	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/着せる	/c/ja/膳部	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/プレート	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/一皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/図版	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕食	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/盤	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/夕餉	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/夕食	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/夕ご飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/午餐	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/盤	/c/ja/膳部	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/ディナー	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/皿	/c/ja/膳部	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/着せる	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/ディナー	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/膳部	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/ディナー	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/晩餐	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/晩飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/晩食	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/晩ご飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/夜飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕食	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/晩飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/午餐	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/夕ご飯	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩飯	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩飯	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/膳部	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩飯	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩飯	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩飯	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩食	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩食	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩食	/c/ja/盤	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩食	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/晩餐	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/晩飯	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/晩食	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/晩ご飯	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩食	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/夜飯	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/夜ご飯	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/夜ごはん	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/夕餉	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/夕食	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/夕ご飯	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩ご飯	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩ご飯	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/午餐	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/お皿	/c/ja/午餐	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩ご飯	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩ご飯	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩ご飯	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/膳部	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩餐	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/夕食	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/晩餐	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩餐	/c/ja/皿	/c/en/dinner	/c/en/plate	1
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜飯	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜飯	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜飯	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/膳部	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/いた	/c/ja/晩食	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜飯	/c/ja/皿	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜飯	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ご飯	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ご飯	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ご飯	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ご飯	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ご飯	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ごはん	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/膳部	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ごはん	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ごはん	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ごはん	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夜ごはん	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/晩餐	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/晩飯	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/晩食	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/晩ご飯	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩餐	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/夜飯	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/夜ご飯	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/夜ごはん	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/一皿	/c/ja/夕餉	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩餐	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕食	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/焼き付ける	/c/ja/膳部	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/晩餐	/c/ja/盤	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/夕餉	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/夕ご飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕餉	/c/ja/皿	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕餉	/c/ja/焼き付ける	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/夜ご飯	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/晩ご飯	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/夜ごはん	/c/en/dinner	/c/en/plate	3
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/晩食	/c/en/dinner	/c/en/plate	2
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕餉	/c/ja/金_メッキ	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/夜飯	/c/en/dinner	/c/en/plate	4
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/夕餉	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/夜ご飯	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/夜ごはん	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/図版	/c/ja/夕食	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/夕餉	/c/ja/着せる	/c/en/dinner	/c/en/plate	5
/a/[/r/RelatedTo/,/c/en/plate/,/c/en/dinner/]	/r/RelatedTo	/c/ja/プレート	/c/ja/晩飯	/c/en/dinner	/c/en/plate	3
